,0,1,2,3,4,5,Epochs
1094,1.2402759,-1.2456627,-1.6935441,1.9775001,0.674626,-1.8471357,100
1095,1.419518,-1.367339,-1.7084554,0.5301455,0.026770636,-0.98722804,100
1096,2.2817423,-1.4202186,-2.0390296,1.8555173,1.1421545,-2.2313201,100
1097,1.7100894,-1.0510788,-1.5796106,1.4265236,0.72743714,-1.5365391,100
1098,2.2522054,-1.7478911,-3.1245754,3.0386083,0.64904284,-2.6456263,100
1099,1.300793,-1.2219622,-1.8109936,0.50440156,0.04342574,-0.8618802,100
1100,1.350186,-1.2514532,-1.7426476,1.3628488,0.40266448,-1.4229412,100
1101,2.7778714,-1.8796462,-2.4424574,2.3288352,1.5889739,-2.7794535,100
1102,1.387945,-1.2491314,-1.8205203,1.961296,0.6006104,-1.6982077,100
1103,1.309002,-1.0201156,-1.1727331,1.340211,0.6717299,-1.4376276,100
1104,1.481602,-1.1148641,-1.8393509,1.6110208,0.69181657,-1.9938537,100
1105,1.8199372,-1.2221587,-1.4323734,1.2850057,0.43860888,-1.414578,100
1106,1.3486836,-1.4429779,-1.7484918,1.8917613,0.18349156,-1.8405921,100
1107,1.4424883,-1.2829901,-1.6407913,1.3150582,0.45587373,-1.5329362,100
1108,1.3845738,-1.5146136,-1.862641,2.155123,0.75520146,-2.16789,100
1109,1.9086809,-1.4728998,-1.7851672,1.4885209,0.43964648,-1.7762963,100
1110,1.6151931,-1.4786451,-1.6172988,1.4770597,0.23675479,-1.5283802,100
1111,1.9183612,-1.6207451,-2.0708904,2.0491114,0.45452857,-2.1343575,100
1112,1.3793793,-0.6534306,-0.68776035,1.1683333,0.3895152,-1.2806447,100
1113,1.6971121,-1.2402716,-1.6874481,1.5975548,0.6982269,-2.0490017,100
1114,2.0964022,-1.4594594,-1.9549469,2.3585103,1.4501224,-1.9926659,100
1115,1.5088887,-0.8160721,-0.8748292,0.14367612,0.38768363,-0.25298432,100
1116,1.4969246,-1.3340878,-1.6392719,1.3701323,0.47100168,-1.569717,100
1117,2.045935,-1.3004354,-1.6763431,2.2164843,1.3282939,-1.9677747,100
1118,1.9086809,-1.4728998,-1.7851672,1.4885209,0.43964648,-1.7762963,100
1119,1.9406314,-1.2074022,-1.9308323,1.1974608,1.0120251,-1.7575858,100
1120,1.4087429,-2.0108883,-2.5451853,1.6479207,0.3947833,-2.0795238,100
1121,1.6275668,-1.524154,-1.9836974,2.2733781,0.5020306,-2.1951253,100
1122,1.8889227,-1.2175882,-1.925896,1.2016448,0.877059,-1.7592344,100
1123,1.5288632,-1.5376123,-2.198779,2.0812075,0.7943007,-2.0696094,100
1124,2.0983543,-1.2384961,-1.5398287,1.3165601,0.8400948,-1.5358136,100
1125,2.2103546,-1.7320569,-2.0603669,1.468731,0.8444402,-1.5324831,100
1126,1.4424883,-1.2829901,-1.6407913,1.3150582,0.45587373,-1.5329362,100
1127,0.9421466,-1.2159824,-2.0173392,1.5247427,1.1981593,-1.966879,100
1128,1.9086809,-1.4728998,-1.7851672,1.4885209,0.43964648,-1.7762963,100
1129,1.7446914,-1.2315006,-1.484055,1.2692058,0.80368245,-1.6221176,100
1130,1.9819541,-1.6331632,-2.957791,1.878165,1.2774136,-2.227249,100
1131,0.8264095,-1.0139148,-1.3358196,0.752279,-0.62085223,-0.87189066,100
1132,1.2900674,-0.83471036,-1.054082,0.49837264,0.54603285,-0.7507335,100
1133,1.4424883,-1.2829901,-1.6407913,1.3150582,0.45587373,-1.5329362,100
1134,1.3197896,-1.218986,-1.3483776,1.3841394,0.33368036,-1.5000664,100
1135,1.9362266,-1.4388888,-1.7188733,1.877826,1.3707113,-2.1592946,100
1136,1.1376146,-1.4023461,-1.6749744,2.2286932,0.55578065,-1.4696994,100
1137,0.92146266,-1.3418121,-1.4885284,1.260062,1.2303829,-1.0814645,100
1138,1.9747188,-1.3579566,-1.271746,1.6925255,-0.3025333,-1.6240569,100
1139,3.2083583,-2.113068,-3.1527376,2.4712257,0.7854079,-3.0838475,100
1140,2.0391011,-1.6019157,-2.262629,1.5857929,0.95083344,-1.8925294,100
1141,1.701808,-1.6497186,-2.3358731,1.9099123,0.6982205,-2.3664937,100
1142,2.2768514,-0.7823682,-1.217906,1.1401453,0.80476356,-1.3751457,100
1143,1.6968708,-1.4375894,-1.6869427,1.1742992,0.029949784,-1.476669,100
1144,1.8057356,-1.5302697,-1.6657956,1.6350708,-0.031449437,-1.803417,100
1145,2.1016445,-1.9356453,-2.168767,1.5756525,-0.44255176,-2.1655467,100
1146,1.0476468,-1.0515738,-1.3961786,1.3759437,0.49021098,-1.4698925,100
1147,1.6366224,-1.5361706,-1.6730866,1.7419292,0.18489558,-1.5570818,100
1148,2.11458,-1.9404734,-2.796811,2.0230732,0.3422644,-2.3113968,100
1149,1.7557828,-1.5435536,-1.6419557,0.9540218,0.7238548,-1.0310562,100
1150,1.7058766,-1.7228945,-2.147113,1.6501541,0.4486636,-2.010622,100
1151,0.5098922,-0.6294956,-0.31273562,0.0976312,0.17936441,-0.14323875,100
1152,2.0783718,-1.6610414,-1.9162312,1.2966799,0.85314953,-1.4916824,100
1153,2.3228185,-1.2949879,-2.111765,1.8380195,0.21030174,-1.967364,100
1154,1.2014544,-1.6774219,-2.0682375,1.6950425,0.07255645,-1.7285043,100
1155,2.2583861,-1.2332921,-1.968591,2.0373943,0.7639493,-2.3767812,100
1156,1.869067,-1.5000893,-1.8223326,1.5239238,0.3874073,-1.79272,100
1157,1.3486836,-1.4429779,-1.7484918,1.8917613,0.18349156,-1.8405921,100
1158,0.95410615,-0.44746184,-0.49883318,0.54094315,0.381979,-0.5197854,100
1159,1.6192133,-1.2527654,-1.4291824,1.3009065,0.45946464,-1.4116347,100
1160,1.5548949,-1.5731093,-1.9238198,1.9205337,0.248105,-1.9720954,100
1161,0.8305982,-0.9794319,-1.2768725,0.59067494,-0.5425706,-0.84970355,100
1162,1.7274354,-1.4559983,-1.9419692,1.5419853,0.71834075,-1.7606457,100
1163,1.3773465,-0.96479136,-0.8495647,0.75639045,-0.17105916,-0.86608815,100
1164,3.0755258,-2.0580096,-2.5933712,3.1197736,0.7392018,-3.2318,100
1165,1.8760555,-1.5184733,-2.2905562,1.8390753,1.157813,-2.218138,100
1166,1.4969246,-1.3340878,-1.6392719,1.3701323,0.47100168,-1.569717,100
1167,2.0983543,-1.2384961,-1.5398287,1.3165601,0.8400948,-1.5358136,100
1168,1.5452347,-1.3005173,-1.5039111,1.3472588,0.55655324,-1.5892779,100
1169,1.7668116,-1.3118312,-1.7616417,0.713176,-0.33605656,-1.1042441,100
1170,2.3048623,-1.722016,-2.1436799,1.4775106,0.7798859,-1.6497262,100
1171,1.6275668,-1.524154,-1.9836974,2.2733781,0.5020306,-2.1951253,100
1172,2.0728958,-1.5851437,-2.02737,0.9326573,0.06685233,-1.4178517,100
1173,2.204349,-1.717202,-1.946599,1.7241788,0.63753545,-1.445656,100
1174,2.1390288,-1.0024962,-1.4144422,1.5860665,0.43196774,-2.0004961,100
1175,1.8445134,-1.9230578,-2.4334984,1.4927472,-0.03137362,-1.9004611,100
1176,1.7347484,-1.020138,-1.4701257,1.603149,0.8492873,-1.7008587,100
1177,1.9020073,-1.6642166,-2.5381377,2.8617017,0.28476205,-2.4628074,100
1178,2.4382913,-1.746658,-2.0669847,1.3410827,0.7744224,-1.5622652,100
1179,1.6968708,-1.4375894,-1.6869427,1.1742992,0.029949784,-1.476669,100
1180,2.2442896,-1.7964076,-2.6193178,1.7666,1.2311796,-2.2072117,100
1181,0.8685024,-0.8237,-0.813023,0.52043027,0.1749661,-0.5082457,100
1182,1.396594,-0.78022027,-0.90617776,0.76943004,0.7516917,-0.9228982,100
1183,0.9857983,-1.1072876,-1.4888226,0.80419195,0.22079957,-0.6714659,100
1184,2.2856505,-1.0901257,-1.255997,1.5244588,0.62944126,-2.055372,100
1185,1.6888411,-0.9338674,-0.9787843,0.91119033,0.36047798,-1.179387,100
1186,1.4842734,-1.4703425,-1.8976845,1.650498,0.6617204,-1.6667398,100
1187,1.5288632,-1.5376123,-2.198779,2.0812075,0.7943007,-2.0696094,100
1188,2.3066328,-1.8952082,-2.664929,2.984154,0.15189202,-3.4678802,100
1189,0.79829246,-1.4583495,-1.7439317,1.6559411,-1.1183325,-1.6777471,100
1190,1.957053,-1.3171465,-1.9095987,1.6975714,1.1113038,-2.329416,100
1191,1.5205946,-1.1187376,-1.6273915,1.6296101,0.75024533,-1.8703545,100
1192,1.9086809,-1.4728998,-1.7851672,1.4885209,0.43964648,-1.7762963,100
1193,0.86697495,-0.76515377,-1.0851609,0.9703982,0.9437897,-1.1108097,100
1194,1.3197896,-1.218986,-1.3483776,1.3841394,0.33368036,-1.5000664,100
1195,1.5548949,-1.5731093,-1.9238198,1.9205337,0.248105,-1.9720954,100
1196,1.6296868,-0.72569895,-0.8777808,1.1296338,0.9273623,-1.3377738,100
1197,1.2582273,-0.742498,-0.79368424,0.20082623,0.4015757,-0.25360107,100
1198,1.7968864,-1.2811737,-1.9280931,1.8055068,0.6848936,-2.2421563,100
1199,-0.06553489,-1.0349901,-1.3582453,0.8281969,0.1643419,-1.2209125,100
1200,1.2856563,-1.3238988,-1.9038124,2.1680014,0.3970169,-1.8817677,100
1201,2.1810577,-2.1510944,-2.7169657,1.5340608,-0.12699106,-2.099402,100
1202,1.3070724,-1.6909136,-2.2088182,1.6613369,-0.4144747,-1.5838296,100
1203,1.4429834,-1.5973817,-2.0650635,2.1987135,0.33992678,-2.113748,100
1204,1.4883982,-0.8219356,-0.83795726,0.30487248,0.30341285,-0.22119144,100
1205,1.1441163,-1.1604545,-1.5754426,1.9653116,1.5121795,-1.849102,100
1206,1.8608367,-1.2605808,-1.8534554,1.8990412,0.30283523,-2.3854368,100
1207,1.6162045,-1.1298133,-1.6397004,1.4699417,0.5714539,-1.7371935,100
1208,1.5544827,-1.3552504,-1.9251997,1.949875,1.5942875,-2.2025182,100
1209,2.6260376,-1.844792,-2.1699846,1.8436295,0.1468038,-1.980075,100
1210,2.1533186,-1.4548615,-1.8210104,2.1755905,1.2853802,-2.2662206,100
1211,3.098376,-2.2392793,-3.0787091,2.4859772,0.74174917,-3.2043812,100
1212,1.6904645,-1.3435636,-2.2530117,1.8651353,0.7977692,-2.145161,100
1213,1.7785215,-1.2995629,-1.1986647,1.097799,0.16149634,-1.1527735,100
1214,1.6399632,-1.6267736,-2.3685102,2.719229,0.7767886,-2.53373,100
1215,1.8199372,-1.2221587,-1.4323734,1.2850057,0.43860888,-1.414578,100
1216,0.8163545,-1.0991004,-1.2074817,0.59830415,-0.5231179,-0.9495126,100
1217,1.8327811,-1.9643086,-2.7170198,2.4064102,1.1478826,-3.0314407,100
1218,2.1377702,-1.486961,-1.8333894,1.132809,0.55279815,-1.4128187,100
1219,2.2817423,-1.4202186,-2.0390296,1.8555173,1.1421545,-2.2313201,100
1220,1.3336768,-1.6967934,-1.8642567,2.4839308,0.010030478,-2.4653094,100
1221,1.3197896,-1.218986,-1.3483776,1.3841394,0.33368036,-1.5000664,100
1222,-0.07130808,-0.7266863,-0.22797266,0.4366483,0.6969458,-0.69649243,100
1223,2.6551762,-1.9821119,-2.838781,2.0863001,0.67618537,-2.7124815,100
1224,1.2900674,-0.83471036,-1.054082,0.49837264,0.54603285,-0.7507335,100
1225,1.3197896,-1.218986,-1.3483776,1.3841394,0.33368036,-1.5000664,100
1226,1.5984399,-1.0238982,-1.517285,1.2771112,0.72793365,-1.6803625,100
1227,2.7165549,-1.9180325,-2.9902763,2.328503,1.0188462,-2.8716342,100
1228,1.9497812,-1.7664886,-2.1150482,2.0130982,-0.2789121,-2.4386623,100
1229,2.1329665,-1.4456711,-1.7775216,2.1823654,0.78494203,-2.5269883,100
1230,1.4424883,-1.2829901,-1.6407913,1.3150582,0.45587373,-1.5329362,100
1231,1.396594,-0.78022027,-0.90617776,0.76943004,0.7516917,-0.9228982,100
1232,1.1401262,-1.6542971,-1.8791758,1.6271007,-0.24194661,-1.6447536,100
1233,1.5548949,-1.5731093,-1.9238198,1.9205337,0.248105,-1.9720954,100
1234,0.95410615,-0.44746184,-0.49883318,0.54094315,0.381979,-0.5197854,100
1235,2.333155,-1.841375,-2.7353885,2.6909423,0.5690782,-2.9566457,100
1236,0.92962325,-0.8281578,-1.0391493,0.9207319,0.56223667,-1.0671798,100
1237,0.5366032,-0.6092371,-0.31091696,0.041637387,0.17756289,-0.11790338,100
1238,1.401845,-2.0777383,-2.3428683,1.7531996,0.17152856,-1.9389266,100
1239,1.5966685,-1.2492304,-1.6999365,1.3173562,0.69953597,-1.5899915,100
1240,1.0920298,-1.1853937,-1.4409844,0.8691654,-0.32023135,-1.1458535,100
1241,1.5609899,-1.941347,-2.4702466,1.9637018,-0.20648113,-2.2385862,100
1242,1.6888411,-0.9338674,-0.9787843,0.91119033,0.36047798,-1.179387,100
1243,1.3939677,-1.493772,-1.9307339,2.225391,0.5204972,-2.1671712,100
1244,0.78066266,-1.1211421,-1.7218636,1.5763456,0.43239006,-1.8662711,100
1245,1.9197755,-1.3741593,-1.7136568,1.439177,0.5753988,-1.7677844,100
1246,1.3384271,-1.1805215,-0.8523829,1.1867685,-0.4667653,-1.3150611,100
1247,1.671535,-1.9169588,-2.4688993,1.7098445,-0.19474667,-2.1107743,100
1248,1.488709,-1.7996966,-1.9651101,1.8111647,0.29088813,-1.8571929,100
1249,1.4546132,-0.8113533,-0.81241775,0.32899365,0.28156126,-0.20372912,100
1250,1.4246304,-1.3397336,-1.8757025,1.4484867,0.51163995,-1.6126077,100
1251,1.9086809,-1.4728998,-1.7851672,1.4885209,0.43964648,-1.7762963,100
1252,2.1459339,-1.1163249,-1.938773,1.5418286,1.6562916,-1.6207432,100
1253,1.2385454,-1.705624,-2.3629713,1.4925624,-0.35170206,-1.7025342,100
1254,2.819847,-1.6653675,-2.3141537,2.4352665,1.333371,-2.6834872,100
1255,1.5167139,-1.7797331,-2.4613085,2.3508298,-0.07989368,-2.365259,100
1256,1.3486836,-1.4429779,-1.7484918,1.8917613,0.18349156,-1.8405921,100
1257,0.853592,-1.3368983,-1.5254558,0.7610723,0.2236991,-1.067722,100
1258,1.3714013,-1.3062811,-1.6371409,1.2069939,0.59888667,-1.2941788,100
1259,1.5916114,-1.7881521,-1.7886153,2.1537735,0.16256928,-1.5474209,100
1260,1.5288632,-1.5376123,-2.198779,2.0812075,0.7943007,-2.0696094,100
1261,1.4424883,-1.2829901,-1.6407913,1.3150582,0.45587373,-1.5329362,100
1262,1.5278368,-0.821949,-0.85911584,0.67412025,0.641972,-0.87214696,100
1263,1.6433976,-1.3828882,-1.8202059,1.609831,0.5804465,-2.2370617,100
1264,2.0885522,-1.1131226,-1.8705498,0.9748951,0.8941668,-1.4296398,100
1265,1.6004677,-0.6198913,-0.82466865,1.2656977,1.0814202,-1.4465603,100
1266,1.7100894,-1.0510788,-1.5796106,1.4265236,0.72743714,-1.5365391,100
1267,1.3072877,-0.803283,-1.3598418,1.1727778,0.59826785,-1.54789,100
1268,1.3486836,-1.4429779,-1.7484918,1.8917613,0.18349156,-1.8405921,100
1269,2.1695435,-1.8583177,-2.0685613,2.4148343,1.8584213,-2.983211,100
1270,1.2856563,-1.3238988,-1.9038124,2.1680014,0.3970169,-1.8817677,100
1271,1.737623,-2.0161057,-2.6139216,1.8300341,-0.14765385,-2.2286687,100
1272,0.7038965,-0.76999056,-0.8058125,0.9198119,0.13354987,-0.48136398,100
1273,1.7572732,-1.476375,-1.8615074,1.8600854,-0.1040653,-1.9951907,100
1274,1.7971597,-1.4704634,-2.05877,3.1031027,0.13975634,-2.8286848,100
1275,2.1377702,-1.486961,-1.8333894,1.132809,0.55279815,-1.4128187,100
1276,1.4092281,-0.46237868,-0.6856723,0.98114693,0.5625603,-1.1193084,100
1277,0.7798025,-0.7528364,-0.47643384,0.38996395,-0.24473208,-0.5435121,100
1278,1.2598292,-1.5826491,-2.0635197,1.9235268,0.877743,-1.7072814,100
1279,1.0844164,-1.1133709,-1.5965155,1.7868336,0.6407951,-1.645902,100
1280,1.7009766,-1.3236042,-2.1222467,1.7236055,0.6454283,-2.0586345,100
1281,1.3794093,-0.46141344,-0.73318267,1.3098003,0.5178497,-1.2429969,100
1282,2.5960011,-1.5336174,-2.1176734,2.589527,0.88528454,-2.8830404,100
1283,1.612709,-1.4439282,-2.0707068,1.7136279,0.23589797,-2.1151354,100
1284,1.7968864,-1.2811737,-1.9280931,1.8055068,0.6848936,-2.2421563,100
1285,1.5548949,-1.5731093,-1.9238198,1.9205337,0.248105,-1.9720954,100
1286,1.6968708,-1.4375894,-1.6869427,1.1742992,0.029949784,-1.476669,100
1287,1.9183612,-1.6207451,-2.0708904,2.0491114,0.45452857,-2.1343575,100
1288,1.98245,-1.198967,-1.558875,1.7956506,1.3747708,-2.0208101,100
1289,1.1492329,-1.7251214,-2.5086117,1.7912241,0.4854626,-1.5862278,100
1290,1.5548949,-1.5731093,-1.9238198,1.9205337,0.248105,-1.9720954,100
1291,1.5502045,-0.9268726,-1.4109991,1.475895,0.93514824,-1.5238701,100
1292,2.4179728,-1.2556595,-1.8912895,1.3694664,1.6473668,-1.5365934,100
0,1.4406483,-1.3202413,-1.9593349,1.8430074,0.6519732,-1.7554559,110
1,1.253555,-1.554011,-2.2204626,1.5513474,-0.3890902,-1.4284104,110
2,1.5667709,-1.1551123,-1.7222855,1.5109819,0.8901727,-1.6441582,110
3,1.2120668,-1.110264,-1.5561304,1.6614497,0.4878673,-1.6705194,110
4,1.5647331,-1.2874565,-2.0450935,2.2230875,0.5819429,-2.2096348,110
5,0.7405951,-0.6829589,-1.1497319,1.3419033,0.39431083,-1.0998605,110
6,0.6320093,-1.4253675,-2.4187505,1.3380475,0.10554686,-1.5773454,110
7,1.4538039,-1.4581476,-2.160069,1.75472,0.21890697,-1.9792491,110
8,1.7579343,-0.49638414,-0.91426796,1.0948275,1.1287177,-0.8480713,110
9,1.3706393,-1.1055126,-1.4009368,1.7061864,0.72507143,-1.7840003,110
10,1.5647331,-1.2874565,-2.0450935,2.2230875,0.5819429,-2.2096348,110
11,1.2924886,-1.1189153,-2.0388694,2.0895243,0.46489027,-2.0253417,110
12,1.1266868,-1.0356699,-1.6698377,1.8274355,1.0853493,-1.9566532,110
13,1.4538039,-1.4581476,-2.160069,1.75472,0.21890697,-1.9792491,110
14,1.2168574,-1.1856176,-1.7802505,1.5527568,0.47728097,-1.5716031,110
15,0.5768837,-1.445931,-1.8340406,2.2732286,0.9318688,-2.069446,110
16,1.3470392,-1.4014516,-2.1935318,1.6353048,0.10837172,-1.9044864,110
17,0.87168086,-0.7372228,-1.3032291,0.9438586,0.9278325,-1.3530148,110
18,1.1408472,-0.8621129,-1.7589011,1.7573258,0.6528535,-1.3947309,110
19,1.5667709,-1.1551123,-1.7222855,1.5109819,0.8901727,-1.6441582,110
20,0.9014922,-1.1089475,-1.707901,1.940926,0.5364914,-1.6578995,110
21,1.3228087,-0.85053694,-1.6807642,1.7733575,2.03647,-1.9505085,110
22,0.9014922,-1.1089475,-1.707901,1.940926,0.5364914,-1.6578995,110
23,0.4911949,-0.5512525,-0.496055,0.81805676,-0.08670923,-0.55628943,110
24,1.026164,-0.53735447,-1.6156411,1.568858,0.43604502,-1.5017651,110
25,1.5647331,-1.2874565,-2.0450935,2.2230875,0.5819429,-2.2096348,110
26,0.80369806,-1.3621413,-1.3016748,1.3885504,0.7417042,-1.1026427,110
27,1.1611385,-1.4503196,-2.356816,3.0166328,0.5587546,-2.5923421,110
28,0.86205447,-0.89951456,-1.4958739,1.848347,0.14170308,-1.3526026,110
29,2.5655274,-1.655419,-2.8432455,2.0984828,1.3787565,-2.6536665,110
30,1.5874575,-2.1178277,-3.0445657,3.360674,-1.0013287,-2.8790495,110
31,0.82799697,-1.2974153,-1.3770537,1.5591758,0.9418396,-1.0790368,110
32,1.2676561,-1.4342176,-1.9262197,2.2172673,0.13154931,-1.9827904,110
33,1.5167408,-1.0773237,-1.1520619,2.9197447,0.3317297,-2.2114375,110
34,1.4487237,-1.3887464,-2.1129766,2.68956,0.30619854,-2.4732945,110
35,0.59091115,-2.1227422,-2.5358884,2.8006284,0.26191646,-2.1175237,110
36,1.480048,-1.2227076,-1.7948375,2.1546416,0.37151796,-2.1130335,110
37,1.5390494,-1.6880391,-2.3878863,1.5839862,-0.27772418,-1.7951518,110
38,0.86205447,-0.89951456,-1.4958739,1.848347,0.14170308,-1.3526026,110
39,1.2943472,-1.651497,-2.5204701,2.9712255,0.82485473,-2.2561173,110
40,1.5615907,-1.4153906,-2.0740063,2.2737565,0.3478222,-2.1851144,110
41,2.1172624,-1.3855361,-2.6021936,2.267801,0.8770093,-2.694396,110
42,1.9815083,-2.162045,-3.8007944,4.720176,0.57338405,-4.40441,110
43,1.2168574,-1.1856176,-1.7802505,1.5527568,0.47728097,-1.5716031,110
44,2.0131278,-1.983838,-2.667362,2.1879165,-1.0157986,-2.9164314,110
45,3.0088966,-1.4675789,-2.3051288,2.7286851,1.0142838,-2.7013757,110
46,0.71736526,-1.5032231,-1.824583,1.6487702,-0.40019062,-1.8960857,110
47,2.038113,-0.988588,-2.4632244,2.5131145,1.55573,-2.5544295,110
48,2.2733793,-1.3231766,-2.3711288,1.836599,1.5695239,-2.2110918,110
49,1.1752306,-1.1329095,-1.3951819,2.2685978,-0.34406546,-1.8021185,110
50,1.7214463,-1.4263924,-1.8387742,2.628788,1.7969937,-2.4704914,110
51,0.9014922,-1.1089475,-1.707901,1.940926,0.5364914,-1.6578995,110
52,1.8866092,-1.0366336,-1.8722589,1.8140608,0.04746817,-1.9582902,110
53,0.9014922,-1.1089475,-1.707901,1.940926,0.5364914,-1.6578995,110
54,1.5615907,-1.4153906,-2.0740063,2.2737565,0.3478222,-2.1851144,110
55,1.0903574,-1.554202,-2.0704603,2.3394372,-0.21001318,-1.7015014,110
56,1.1266868,-1.0356699,-1.6698377,1.8274355,1.0853493,-1.9566532,110
57,0.3580602,-0.8323628,-1.863477,2.7892475,1.1282854,-2.5112896,110
58,0.8949722,-1.3142112,-2.0107398,2.0165665,-0.25084886,-2.1062672,110
59,1.0769129,-1.4511124,-2.3982198,2.4658656,0.94307554,-2.4532013,110
60,1.4538039,-1.4581476,-2.160069,1.75472,0.21890697,-1.9792491,110
61,1.2924886,-1.1189153,-2.0388694,2.0895243,0.46489027,-2.0253417,110
62,1.4153216,-1.2931445,-2.057451,2.6730702,0.3408622,-2.4279253,110
63,1.2120668,-1.110264,-1.5561304,1.6614497,0.4878673,-1.6705194,110
64,1.7214463,-1.4263924,-1.8387742,2.628788,1.7969937,-2.4704914,110
65,1.3418901,-1.3050938,-2.548651,2.074478,1.3467988,-1.8869838,110
66,0.9695746,-1.723244,-2.097535,1.9631983,-0.37605605,-1.9028114,110
67,0.9014922,-1.1089475,-1.707901,1.940926,0.5364914,-1.6578995,110
68,1.7194506,-1.9797946,-2.8433905,2.5894632,0.561117,-3.4143102,110
69,1.0373139,-1.5332892,-2.2010279,3.9039357,-0.8297963,-2.1853456,110
70,1.2310839,-1.6033988,-2.2904394,4.1622124,1.3360233,-3.5890613,110
71,1.2924886,-1.1189153,-2.0388694,2.0895243,0.46489027,-2.0253417,110
72,1.2924886,-1.1189153,-2.0388694,2.0895243,0.46489027,-2.0253417,110
73,1.5647331,-1.2874565,-2.0450935,2.2230875,0.5819429,-2.2096348,110
74,1.5927331,-1.3388168,-2.0897334,2.115307,0.7930405,-2.1199145,110
75,0.52951485,-1.0542612,-1.3230336,1.5143579,1.2540836,-1.3903393,110
76,1.006273,-1.190852,-2.0588,2.0749254,0.9227737,-1.9787561,110
77,0.68511546,-1.2579937,-0.80939895,1.1196767,0.5916556,-1.6582024,110
78,1.1474161,-1.4779266,-2.6526651,3.4775903,-0.034547836,-3.7225635,110
79,1.2349133,-0.87373435,-1.5976083,1.4651387,0.307553,-1.2577968,110
80,1.1332583,-1.3383784,-1.8610516,2.3475602,0.5278795,-2.326112,110
81,0.6082834,-1.2411344,-1.2599709,1.4237903,1.104488,-1.1378671,110
82,0.28396893,-0.86295414,-0.44409555,0.7039221,0.15213951,-1.0226678,110
83,1.8953364,-1.418384,-2.206676,2.6397247,1.9439613,-2.7623105,110
84,1.5647331,-1.2874565,-2.0450935,2.2230875,0.5819429,-2.2096348,110
85,1.2676561,-1.4342176,-1.9262197,2.2172673,0.13154931,-1.9827904,110
86,0.7943882,-0.054862827,-0.74142957,1.1469213,1.1557504,-0.81131685,110
87,1.480048,-1.2227076,-1.7948375,2.1546416,0.37151796,-2.1130335,110
88,2.0225391,-2.0781386,-2.8368993,2.8668392,-0.4631317,-3.2109962,110
89,1.4153216,-1.2931445,-2.057451,2.6730702,0.3408622,-2.4279253,110
90,0.5179115,-1.9587849,-2.5661721,2.1009223,0.2815345,-1.7996501,110
91,0.56895554,-1.0149567,-1.7851019,2.532203,0.70087487,-1.8126582,110
92,1.5093365,-0.67725205,-1.9018819,1.7427107,1.6488954,-1.6826965,110
93,1.5647331,-1.2874565,-2.0450935,2.2230875,0.5819429,-2.2096348,110
94,1.1332583,-1.3383784,-1.8610516,2.3475602,0.5278795,-2.326112,110
95,1.4538039,-1.4581476,-2.160069,1.75472,0.21890697,-1.9792491,110
96,1.7008504,-1.8077075,-3.1549823,3.4454188,-0.6058599,-2.4616952,110
97,0.19286558,-1.9833013,-2.7267487,2.8833659,-0.10600978,-2.5004368,110
98,1.1997478,-1.9211807,-2.924902,2.83907,0.121583834,-2.6519976,110
99,1.480048,-1.2227076,-1.7948375,2.1546416,0.37151796,-2.1130335,110
100,1.404101,-1.121524,-2.4626055,3.2523038,0.692472,-2.6241245,110
101,0.9014922,-1.1089475,-1.707901,1.940926,0.5364914,-1.6578995,110
102,1.2924886,-1.1189153,-2.0388694,2.0895243,0.46489027,-2.0253417,110
103,1.6577941,-1.3583368,-2.220416,1.997595,1.2152108,-2.8131378,110
104,0.8129265,-1.2902462,-1.5831726,2.3123465,-0.27249292,-2.8287776,110
105,0.9627383,-0.98959136,-0.86583734,1.5057802,-0.287006,-1.1781094,110
106,1.2336884,-1.4001715,-2.0427978,2.393182,0.40119696,-2.274459,110
107,1.7344496,-1.8228842,-3.1272826,2.8257627,1.3157858,-3.4939787,110
108,1.480048,-1.2227076,-1.7948375,2.1546416,0.37151796,-2.1130335,110
109,1.2444928,-1.0518345,-2.3401258,3.567325,1.5045174,-3.1243038,110
110,1.5615907,-1.4153906,-2.0740063,2.2737565,0.3478222,-2.1851144,110
111,1.0116844,-1.2027643,-2.0660112,2.2102292,0.5487181,-2.0795927,110
112,1.8298528,-1.2951535,-2.156729,2.2035744,0.0035143793,-2.2977753,110
113,1.0530427,-1.1882077,-1.6255634,1.9973143,1.0732628,-1.9776188,110
114,1.2120668,-1.110264,-1.5561304,1.6614497,0.4878673,-1.6705194,110
115,1.1699975,-1.3120179,-2.031702,2.8249927,0.14435996,-2.1256306,110
116,1.5204163,-1.0481689,-1.6267037,1.8621286,0.7911576,-1.5033859,110
117,1.5647331,-1.2874565,-2.0450935,2.2230875,0.5819429,-2.2096348,110
118,0.63567924,-0.8194567,-2.0187907,1.6407031,-0.705894,-1.2325115,110
119,0.9014922,-1.1089475,-1.707901,1.940926,0.5364914,-1.6578995,110
120,1.2676561,-1.4342176,-1.9262197,2.2172673,0.13154931,-1.9827904,110
121,1.550232,-1.3564874,-1.8169296,2.1824753,0.038812816,-1.6218618,110
122,1.5667709,-1.1551123,-1.7222855,1.5109819,0.8901727,-1.6441582,110
123,-0.592492,-1.2306452,-1.7577491,2.145868,-0.20709991,-2.0209837,110
124,0.9442083,-1.8352194,-2.5297296,1.7058376,0.32338303,-1.6002052,110
125,1.8875424,-1.9096514,-2.954652,1.6324733,-0.44387713,-2.072786,110
